"id_nf","produto_id","pedido_id","quantidade","valor_unitario","valor_total","estado","frete"
"565","62594","59145","5","300","1500","BR-SC","300"
"566","10086","59883","3","750","2250","BR-SE","450"
"567","31835","61555","1","399","399","BR-PI","80"
"568","83795","62982","3","310","930","BR-MS","186"
"569","30211","63763","5","380","1900","BR-RJ","380"
"570","32986","64308","5","315","1575","BR-PR","315"
"571","30211","64401","1","380","380","BR-MA","76"
"572","21516","64826","2","320","640","BR-AL","128"
"573","51238","65699","3","410","1230","BR-AP","246"
"574","7871","65935","3","420","1260","BR-RS","252"
"575","6742","66170","6","850","5100","BR-BA","1020"
"576","56571","67149","5","420","2100","BR-AM","420"
"577","66539","67457","5","399","1995","BR-BA","399"
"578","24159","67883","1","270","270","BR-RN","54"
"579","49026","68308","4","240","960","BR-RR","192"
"580","13906","68331","5","340","1700","BR-RR","340"
"581","87156","68685","1","160","160","BR-SC","32"
"582","55452","68764","6","350","2100","BR-SP","420"
"583","77079","69699","4","100","400","BR-MA","80"
"584","18751","70671","3","990","2970","BR-RS","594"
"585","50478","73549","4","315","1260","BR-RJ","252"
"586","29893","74663","1","420","420","BR-PI","84"
"587","11736","74752","3","740","2220","BR-MS","444"
"588","58472","76251","6","150","900","BR-RJ","180"
"589","91498","76511","3","130","390","BR-RJ","78"
"590","13716","76587","4","450","1800","BR-SC","360"
"591","7729","76815","6","360","2160","BR-DF","432"
"592","57708","77658","1","990","990","BR-PB","198"
"593","100481","77693","5","410","2050","BR-RR","410"
"594","9809","78210","5","260","1300","BR-DF","260"
"595","3865","78351","5","6500","32500","BR-AP","6500"
"596","8691","78358","3","180","540","BR-RS","108"
"597","3820","78428","4","139","556","BR-SE","111"
"598","29650","79323","4","120","480","BR-TO","96"
"599","39814","80085","3","390","1170","BR-DF","234"
"600","6769","80388","2","220","440","BR-PA","88"
"601","53138","80486","2","690","1380","BR-PR","276"
"602","14074","80885","6","450","2700","BR-PA","540"
"603","73038","80967","2","90","180","BR-PR","36"
"604","8707","81035","6","150","900","BR-MG","180"
"605","29012","84027","6","525","3150","BR-BA","630"
"606","59784","84788","2","390","780","BR-MG","156"
"607","47405","84905","2","310","620","BR-AM","124"
"608","15875","85912","6","490","2940","BR-MA","588"
"609","11736","86177","3","740","2220","BR-SC","444"
"610","36306","86989","4","390","1560","BR-TO","312"
"611","12895","87016","1","2600","2600","BR-RR","520"
"612","71946","87653","5","290","1450","BR-MG","290"
"613","89100","87836","4","4200","16800","BR-AC","3360"
"614","57815","88544","5","100","500","BR-SE","100"
"615","40508","88790","3","245","735","BR-RO","147"
"616","5292","89312","1","576","576","BR-AL","115"
"617","6262","90122","5","644","3220","BR-SP","644"
"618","4307","90504","3","6175","18525","BR-RR","3705"
"619","13716","91561","4","450","1800","BR-RS","360"
"620","44207","91860","2","290","580","BR-MS","116"
"621","91248","92894","6","45","270","BR-RJ","54"
"622","100460","95660","4","890","3560","BR-DF","712"
"623","9981","95923","3","4000","12000","BR-AL","2400"
"624","75557","96776","6","90","540","BR-PA","108"
"625","43054","97090","3","320","960","BR-PR","192"
"626","84743","97588","1","120","120","BR-GO","24"
"627","7871","97962","3","420","1260","BR-MS","252"
"628","22568","98248","2","245","490","BR-CE","98"
"629","47405","98373","3","310","930","BR-AM","186"
"630","45878","98500","6","210","1260","BR-RJ","252"
"631","100932","99905","5","3900","19500","BR-MT","3900"
"632","17329","100270","5","590","2950","BR-RN","590"
"633","88368","101123","2","250","500","BR-MT","100"
"634","6769","102986","6","220","1320","BR-SP","264"
"635","25562","103121","1","320","320","BR-PE","64"
"636","72621","103312","3","179","537","BR-RO","107"
"637","100961","103484","3","480","1440","BR-PI","288"
"638","41189","103629","6","160","960","BR-PI","192"
"639","30263","103831","1","135","135","BR-PE","27"
"640","56380","103959","5","179","895","BR-RS","179"
"641","49026","103986","1","240","240","BR-RN","48"
"642","8673","104107","5","490","2450","BR-MT","490"
"643","13814","105315","4","550","2200","BR-CE","440"
"644","57708","105465","3","990","2970","BR-RN","594"
"645","86544","106350","4","50","200","BR-MT","40"
"646","53138","106676","6","690","4140","BR-RR","828"
"647","3829","107503","1","2630","2630","BR-PE","526"
"648","48872","107678","5","120","600","BR-PA","120"
"649","75557","108371","3","90","270","BR-DF","54"
"650","6381","108398","1","586","586","BR-RO","117"
"651","27336","108921","3","250","750","BR-PR","150"
"652","17395","109806","5","1400","7000","BR-PR","1400"
"653","53731","110067","3","430","1290","BR-PI","258"
"654","4835","110510","6","560","3360","BR-PA","672"
"655","6699","110692","4","320","1280","BR-SE","256"
"656","45878","110763","1","210","210","BR-RN","42"
"657","16634","111103","1","480","480","BR-DF","96"
"658","44424","112049","3","360","1080","BR-PA","216"
"659","100939","112263","1","310","310","BR-AC","62"
"660","19432","112771","3","190","570","BR-AC","114"
"661","87711","113444","4","140","560","BR-AL","112"
"662","37794","114066","5","105","525","BR-PR","105"
"663","15875","114214","1","490","490","BR-SC","98"
"664","33348","114433","3","160","480","BR-MT","96"
"665","6381","114692","4","586","2344","BR-PE","469"
"666","83009","115103","5","280","1400","BR-TO","280"
"667","8691","115585","5","180","900","BR-BA","180"
"668","18790","116023","1","890","890","BR-RN","178"
"669","13472","116627","3","450","1350","BR-TO","270"
"670","11218","117102","6","250","1500","BR-PE","300"
"671","41262","117887","1","390","390","BR-AM","78"
"672","18128","118452","5","795","3975","BR-SP","795"
"673","51314","120537","6","410","2460","BR-RN","492"
"674","18751","121899","4","990","3960","BR-MG","792"
"675","8673","122458","3","490","1470","BR-RN","294"
"676","3820","122627","4","139","556","BR-SP","111"
"677","56571","124747","6","420","2520","BR-RO","504"
"678","98964","125525","2","280","560","BR-MT","112"
"679","84692","126480","5","499","2495","BR-AC","499"
"680","100961","127170","6","480","2880","BR-BA","576"
"681","8673","127854","3","490","1470","BR-RR","294"
"682","100484","128390","1","320","320","BR-RS","64"
"683","15875","128922","1","490","490","BR-RR","98"
"684","8673","129752","4","490","1960","BR-SP","392"
"685","5567","132293","6","210","1260","BR-RN","252"
"686","42913","132461","2","2590","5180","BR-PA","1036"
"687","56350","132854","6","245","1470","BR-CE","294"
"688","31651","133264","1","180","180","BR-TO","36"
"689","43888","133310","4","190","760","BR-PA","152"
"690","18212","133346","4","120","480","BR-PB","96"
"691","12812","133915","5","320","1600","BR-MG","320"
"692","74864","134336","5","130","650","BR-RN","130"
"693","66135","134477","3","490","1470","BR-DF","294"
"694","75706","134699","5","100","500","BR-BA","100"
"695","13814","135175","1","550","550","BR-BA","110"
"696","67445","135600","3","320","960","BR-MS","192"
"697","4853","137826","1","100","100","BR-TO","20"
"698","23575","139579","4","210","840","BR-AC","168"
"699","7729","191","4","360","1440","BR-PB","288"
"700","100961","481","6","480","2880","BR-MA","576"
"701","14836","2264","4","1100","4400","BR-SC","880"
"702","86544","3130","1","50","50","BR-RN","10"
"703","49026","3748","3","240","720","BR-SP","144"
"704","82990","4443","2","450","900","BR-RS","180"
"705","56380","4656","5","179","895","BR-RJ","179"
"706","15470","4817","3","590","1770","BR-PA","354"
"707","95805","5055","2","100","200","BR-SC","40"
"708","43699","6589","3","169","507","BR-GO","101"
"709","100460","7987","6","890","5340","BR-RR","1068"
"710","30211","8549","1","380","380","BR-TO","76"
"711","79551","8739","4","290","1160","BR-RS","232"
"712","57708","8753","2","990","1980","BR-TO","396"
"713","85154","9672","2","420","840","BR-MS","168"
"714","37794","10136","1","105","105","BR-PR","21"
"715","16634","10201","5","480","2400","BR-AL","480"
"716","6742","11036","2","850","1700","BR-RS","340"
"717","71770","12312","1","530","530","BR-RN","106"
"718","6262","14070","5","644","3220","BR-SE","644"
"719","17990","15382","4","3800","15200","BR-AC","3040"
"720","10795","15683","3","300","900","BR-RR","180"
"721","97039","19001","4","320","1280","BR-SE","256"
"722","65473","19529","5","210","1050","BR-RJ","210"
"723","73692","20375","1","90","90","BR-CE","18"
"724","89334","21967","1","350","350","BR-GO","70"
"725","2706","23880","6","590","3540","BR-RS","708"
"726","35682","23893","6","250","1500","BR-AL","300"
"727","87156","24403","3","160","480","BR-MT","96"
"728","80644","24430","2","990","1980","BR-RR","396"
"729","38723","24671","5","80","400","BR-AP","80"
"730","55051","25352","1","760","760","BR-AM","152"
"731","93262","26047","2","450","900","BR-SE","180"
"732","29510","27881","6","360","2160","BR-PA","432"
"733","83792","27976","2","390","780","BR-SP","156"
"734","41518","28333","2","260","520","BR-MG","104"
"735","64127","28669","1","590","590","BR-SP","118"
"736","45878","30188","4","210","840","BR-AM","168"
"737","32890","31161","5","480","2400","BR-MG","480"
"738","32126","31950","3","210","630","BR-CE","126"
"739","13716","32323","1","450","450","BR-AC","90"
"740","7940","33502","5","1200","6000","BR-SC","1200"
"741","50330","33764","5","210","1050","BR-SE","210"
"742","57708","34448","3","990","2970","BR-SE","594"
"743","57696","34932","3","410","1230","BR-BA","246"
"744","91498","35004","1","130","130","BR-MS","26"
"745","49497","36165","6","320","1920","BR-GO","384"
"746","70240","36180","3","290","870","BR-RO","174"
"747","38723","36659","1","80","80","BR-MG","16"
"748","22568","37652","4","245","980","BR-AC","196"
"749","83009","37807","4","280","1120","BR-RS","224"
"750","54794","38088","6","350","2100","BR-AL","420"
"751","75557","38114","6","90","540","BR-AM","108"
"752","12895","38121","1","2600","2600","BR-BA","520"
"753","18790","38140","3","890","2670","BR-AM","534"
"754","58472","38347","2","150","300","BR-PA","60"
"755","86845","38462","3","110","330","BR-SC","66"
"756","29893","38965","5","420","2100","BR-AC","420"
"757","35682","39092","5","250","1250","BR-ES","250"
"758","37794","41397","5","105","525","BR-MG","105"
"759","13814","44339","5","550","2750","BR-PR","550"
"760","75557","44437","4","90","360","BR-RR","72"
"761","46573","44615","6","350","2100","BR-SC","420"
"762","89100","48689","2","4200","8400","BR-PR","1680"
"763","35682","49520","2","250","500","BR-ES","100"
"764","50330","50429","5","210","1050","BR-ES","210"
"765","33348","50916","3","160","480","BR-PI","96"
"766","74864","51586","4","130","520","BR-PA","104"
"767","48483","52795","5","400","2000","BR-ES","400"
"768","41262","53015","1","390","390","BR-RS","78"
"769","33349","53307","2","270","540","BR-SE","108"
"770","8691","53542","6","180","1080","BR-RJ","216"
"771","44379","54790","2","165","330","BR-PE","66"
"772","86544","54836","5","50","250","BR-PB","50"
"773","6262","55160","2","644","1288","BR-PE","258"
"774","27546","55707","2","336","672","BR-PR","134"
"775","31651","56381","1","180","180","BR-PA","36"
"776","17395","56500","1","1400","1400","BR-MS","280"
"777","56380","56900","2","179","358","BR-SC","72"
"778","58472","57838","6","150","900","BR-RS","180"
"779","12751","58265","4","400","1600","BR-PA","320"
"780","43699","58533","6","169","1014","BR-RN","203"
"781","33976","58753","2","120","240","BR-SP","48"
"782","44207","58882","2","290","580","BR-SC","116"
"783","40508","59090","4","245","980","BR-CE","196"
"784","33349","59143","5","270","1350","BR-RO","270"
"785","53458","60052","2","450","900","BR-MA","180"
"786","29510","61201","2","360","720","BR-AP","144"
"787","10086","61462","4","750","3000","BR-SE","600"
"788","14836","62718","6","1100","6600","BR-PB","1320"
"789","74506","62789","1","420","420","BR-AL","84"
"790","56350","62968","4","245","980","BR-PA","196"
"791","89334","64431","6","350","2100","BR-TO","420"
"792","41518","64689","5","260","1300","BR-DF","260"
"793","13716","65018","6","450","2700","BR-PR","540"
"794","3865","65703","3","6500","19500","BR-RN","3900"
"795","95805","66056","4","100","400","BR-PI","80"
"796","7729","66449","3","360","1080","BR-PA","216"
"797","68110","66470","1","790","790","BR-AP","158"
"798","86544","67255","2","50","100","BR-RN","20"
"799","27336","67359","4","250","1000","BR-RN","200"
"800","77558","68123","2","790","1580","BR-CE","316"
"801","43699","69260","2","169","338","BR-MS","68"
"802","9981","70839","5","4000","20000","BR-GO","4000"
"803","47475","71194","2","490","980","BR-PR","196"
"804","67445","71622","3","320","960","BR-MT","192"
"805","36306","72975","4","390","1560","BR-RJ","312"
"806","39368","73059","4","279","1116","BR-AC","223"
"807","51314","73684","1","410","410","BR-DF","82"
"808","87156","74170","2","160","320","BR-RJ","64"
"809","80644","74578","5","990","4950","BR-PR","990"
"810","15470","74710","2","590","1180","BR-MT","236"
"811","14074","76471","2","450","900","BR-TO","180"
"812","9397","77301","2","345","690","BR-ES","138"
"813","81822","77564","2","390","780","BR-BA","156"
"814","44424","77748","3","360","1080","BR-PI","216"
"815","33976","78128","5","120","600","BR-PE","120"
"816","6769","79134","1","220","220","BR-CE","44"
"817","64127","79438","6","590","3540","BR-BA","708"
"818","6888","82155","1","350","350","BR-PA","70"
"819","70813","82166","1","120","120","BR-DF","24"
"820","89100","84003","4","4200","16800","BR-AP","3360"
"821","18212","84217","4","120","480","BR-MA","96"
"822","32126","84350","2","210","420","BR-TO","84"
"823","50771","85280","6","340","2040","BR-ES","408"
"824","91498","85416","4","130","520","BR-AC","104"
"825","56571","86961","3","420","1260","BR-ES","252"
"826","20029","87640","5","294","1470","BR-PB","294"
"827","72667","87877","5","139","695","BR-RR","139"
"828","66539","87905","2","399","798","BR-GO","160"
"829","43699","88290","4","169","676","BR-PA","135"
"830","48872","88753","3","120","360","BR-PE","72"
"831","98964","89087","4","280","1120","BR-RJ","224"
"832","5995","89529","6","398","2388","BR-PA","478"
"833","35682","90002","4","250","1000","BR-PA","200"
"834","51238","90106","6","410","2460","BR-AC","492"
"835","12895","90990","3","2600","7800","BR-SP","1560"
"836","41262","91520","4","390","1560","BR-RJ","312"
"837","38723","91533","1","80","80","BR-RN","16"
"838","59784","92092","2","390","780","BR-DF","156"
"839","75557","93333","1","90","90","BR-PE","18"
"840","75557","93885","6","90","540","BR-MT","108"
"841","13906","94609","1","340","340","BR-AL","68"
"842","59337","95223","4","390","1560","BR-BA","312"
"843","83866","96117","2","990","1980","BR-MT","396"
"844","100484","97207","3","320","960","BR-AC","192"
"845","74506","97983","1","420","420","BR-AP","84"
"846","64127","98026","6","590","3540","BR-MA","708"
"847","6381","98044","3","586","1758","BR-PA","352"
"848","100939","99215","3","310","930","BR-MS","186"
"849","47405","99305","4","310","1240","BR-MG","248"
"850","37384","100169","2","700","1400","BR-PI","280"
"851","67445","100558","1","320","320","BR-TO","64"
"852","25562","100842","2","320","640","BR-DF","128"
"853","30263","101249","5","135","675","BR-RR","135"
"854","56350","102206","4","245","980","BR-SC","196"
"855","29301","102303","4","180","720","BR-DF","144"
"856","77558","103350","1","790","790","BR-BA","158"
"857","75706","104143","3","100","300","BR-PA","60"
"858","5412","105057","6","788","4728","BR-CE","946"
"859","44379","106672","4","165","660","BR-PA","132"
"860","29510","107250","4","360","1440","BR-AP","288"
